Time GX GY GZ
s m/s^2 m/s^2 m/s^2
754.735 0.77 -0.16 12.60
754.875 0.82 -0.15 12.73
755.006 0.85 -0.15 12.81
755.116 0.85 -0.13 12.94
755.266 0.86 -0.15 13.00
755.386 0.85 -0.14 13.07
755.506 0.86 -0.14 13.11
755.647 0.88 -0.16 13.07
755.777 0.90 -0.15 13.03
755.937 0.91 -0.15 13.04
756.057 0.90 -0.13 13.03
756.187 0.88 -0.11 12.98
756.318 0.84 -0.10 12.92
756.448 0.82 -0.08 12.86
756.578 0.79 -0.05 12.86
756.698 0.80 -0.04 12.84
756.828 0.82 -0.03 12.85
756.958 0.82 -0.05 12.87
757.089 0.84 -0.06 12.88
757.219 0.84 -0.07 12.94
757.329 0.84 -0.10 12.94
757.469 0.82 -0.12 13.03
757.599 0.82 -0.13 13.07
757.71 0.81 -0.13 13.12
757.86 0.82 -0.14 13.23
757.98 0.85 -0.15 13.29
758.1 0.86 -0.16 13.37
758.24 0.87 -0.17 13.40
758.37 0.87 -0.18 13.46
758.531 0.85 -0.17 13.57
758.661 0.85 -0.17 13.64
758.781 0.87 -0.16 13.70
758.911 0.88 -0.14 13.75
759.041 0.89 -0.16 13.85
759.172 0.90 -0.12 13.91
759.292 0.90 -0.10 13.98
759.422 0.90 -0.09 14.05
759.552 0.90 -0.06 14.09
759.682 0.88 -0.06 14.16
759.813 0.88 -0.05 14.24
759.923 0.88 -0.03 14.25
760.063 0.89 -0.03 14.28
760.193 0.88 -0.01 14.31
760.323 0.87 -0.01 14.30
760.453 0.87 0.00 14.37
760.574 0.86 0.03 14.40
760.694 0.84 0.03 14.44
760.834 0.84 0.03 14.50
760.964 0.84 0.05 14.57
761.084 0.83 -0.01 14.59
761.225 0.85 0.00 14.60
761.345 0.82 -0.08 14.60
761.525 0.79 -0.15 14.61
761.655 0.78 -0.15 14.56
761.775 0.74 -0.19 14.58
761.906 0.73 -0.17 14.65
762.036 0.72 -0.14 14.63
762.166 0.68 -0.16 14.72
762.286 0.69 -0.14 14.70
762.406 0.68 -0.10 14.68
762.546 0.66 -0.11 14.71
762.677 0.65 -0.09 14.67
762.787 0.61 -0.12 14.62
762.927 0.61 -0.12 14.56
763.057 0.59 -0.08 14.54
763.177 0.58 -0.10 14.55
763.318 0.57 -0.07 14.51
763.448 0.56 -0.08 14.52
763.728 0.55 -0.08 14.53
763.838 0.54 -0.11 14.58
763.979 0.52 -0.09 14.58
764.109 0.52 -0.12 14.66
764.229 0.50 -0.13 14.67
764.369 0.51 -0.11 14.74
764.499 0.50 -0.14 14.78
764.609 0.50 -0.16 14.82
764.75 0.50 -0.15 14.88
764.88 0.50 -0.14 14.91
765.0 0.50 -0.17 14.99
765.14 0.49 -0.17 15.00
765.27 0.48 -0.19 15.03
765.381 0.48 -0.21 15.04
765.521 0.47 -0.21 15.05
765.651 0.45 -0.21 15.07
765.771 0.46 -0.15 15.08
765.911 0.45 -0.10 15.05
766.042 0.45 -0.08 15.04
766.152 0.45 -0.05 15.05
766.292 0.44 -0.08 15.08
766.422 0.44 -0.08 15.10
766.622 0.41 -0.11 15.13
766.753 0.38 -0.10 15.12
766.923 0.38 -0.12 15.17
767.053 0.36 -0.09 15.11
767.183 0.36 -0.13 15.15
767.313 0.35 -0.09 15.15
767.424 0.35 -0.10 15.22
767.564 0.35 -0.11 15.20
767.694 0.32 -0.08 15.19
767.814 0.34 -0.11 15.25
767.954 0.34 -0.12 15.34
768.084 0.34 -0.11 15.48
768.195 0.34 -0.11 15.54
768.335 0.33 -0.12 15.48
768.465 0.30 -0.13 15.33
768.585 0.30 -0.12 15.19
768.725 0.27 -0.14 15.03
768.856 0.25 -0.15 14.83
769.026 0.24 -0.12 14.62
769.156 0.23 -0.15 14.54
769.276 0.20 -0.10 14.42
769.406 0.20 -0.07 14.35
769.517 0.19 -0.13 14.31
769.667 0.20 -0.12 14.23
769.787 0.20 -0.12 14.28
769.907 0.21 -0.11 14.28
770.047 0.23 -0.10 14.33
770.177 0.25 -0.05 14.39
770.338 0.29 -0.06 14.51
770.468 0.32 -0.05 14.65
770.588 0.32 -0.05 14.77
770.718 0.36 -0.06 14.87
770.848 0.38 -0.06 15.01
770.979 0.41 -0.09 15.15
771.099 0.43 -0.09 15.34
771.229 0.45 -0.11 15.47
771.359 0.47 -0.09 15.57
771.489 0.47 -0.10 15.64
771.62 0.47 -0.08 15.74
771.73 0.48 -0.08 15.75
771.87 0.48 -0.08 15.86
772.0 0.49 -0.09 15.83
772.11 0.49 -0.11 15.86
772.26 0.49 -0.13 15.90
772.381 0.50 -0.16 15.91
772.501 0.50 -0.15 15.99
772.641 0.48 -0.18 16.02
772.771 0.47 -0.14 16.07
772.891 0.47 -0.14 16.02
773.032 0.48 -0.12 16.08
773.152 0.47 -0.08 16.10
773.332 0.47 -0.06 16.16
773.452 0.47 -0.05 16.22
773.582 0.46 -0.06 16.26
773.713 0.46 -0.04 16.28
773.823 0.45 -0.07 16.28
773.963 0.44 -0.05 16.41
774.093 0.45 -0.05 16.41
774.213 0.45 -0.05 16.49
774.353 0.46 -0.05 16.48
774.484 0.47 -0.05 16.53
774.634 0.48 -0.04 16.60
774.764 0.51 -0.07 16.60
774.894 0.54 -0.05 16.58
775.024 0.57 -0.08 16.60
775.155 0.58 -0.11 16.61
775.275 0.59 -0.13 16.69
775.405 0.60 -0.13 16.68
775.535 0.60 -0.14 16.78
775.645 0.61 -0.14 16.86
775.786 0.61 -0.14 16.89
775.916 0.61 -0.13 16.95
776.026 0.61 -0.14 16.99
776.176 0.61 -0.13 17.14
776.306 0.62 -0.13 17.17
776.416 0.62 -0.11 17.18
776.557 0.61 -0.12 17.22
776.687 0.64 -0.10 17.17
776.807 0.63 -0.09 17.32
776.947 0.62 -0.09 17.33
777.077 0.64 -0.06 17.33
777.188 0.62 -0.09 17.33
777.328 0.63 -0.06 17.35
777.458 0.64 -0.07 17.36
777.578 0.62 -0.08 17.34
777.718 0.64 -0.09 17.32
777.849 0.62 -0.10 17.29
777.959 0.60 -0.11 17.32
778.109 0.62 -0.12 17.33
778.229 0.60 -0.08 17.35
778.349 0.62 -0.11 17.38
778.489 0.64 -0.10 17.44
778.62 0.63 -0.08 17.46
778.83 0.63 -0.11 17.51
778.95 0.66 -0.09 17.51
779.08 0.67 -0.08 17.52
779.21 0.68 -0.11 17.52
779.341 0.70 -0.09 17.48
779.451 0.71 -0.09 17.52
779.591 0.72 -0.13 17.49
779.721 0.73 -0.12 17.54
779.921 0.72 -0.11 17.56
780.052 0.70 -0.10 17.61
780.172 0.71 -0.09 17.60
780.312 0.72 -0.11 17.64
780.442 0.72 -0.08 17.62
780.612 0.72 -0.08 17.54
780.753 0.74 -0.07 17.55
780.883 0.69 -0.06 17.51
781.043 0.71 -0.05 17.49
781.163 0.72 -0.06 17.47
781.293 0.72 -0.07 17.49
781.424 0.75 -0.07 17.51
781.544 0.75 -0.05 17.49
781.674 0.73 -0.05 17.50
781.804 0.74 -0.04 17.56
781.934 0.72 -0.05 17.45
782.045 0.71 -0.06 17.35
782.185 0.72 -0.06 17.14
782.315 0.71 -0.04 16.75
782.435 0.68 -0.06 16.35
782.575 0.67 -0.07 15.71
782.705 0.63 -0.08 15.17
782.816 0.58 -0.10 14.48
782.966 0.57 -0.07 13.96
783.086 0.53 -0.11 13.55
783.206 0.54 -0.10 13.16
783.346 0.53 -0.07 12.97
783.477 0.52 -0.07 12.82
783.637 0.52 -0.04 12.78
783.757 0.53 -0.04 12.83
783.887 0.53 -0.02 12.80
784.017 0.53 -0.01 12.88
784.148 0.53 -0.01 12.87
784.278 0.53 0.01 12.92
784.398 0.55 -0.00 13.00
784.528 0.56 0.01 13.03
784.658 0.56 0.01 13.13
784.788 0.56 0.01 13.12
784.909 0.57 -0.01 13.19
785.029 0.56 -0.01 13.40
785.169 0.57 -0.03 13.58
785.299 0.58 -0.05 13.75
785.409 0.59 -0.04 13.95
785.55 0.61 -0.05 14.08
785.68 0.62 -0.05 14.18
785.8 0.62 -0.06 14.23
785.94 0.63 -0.07 14.23
786.07 0.62 -0.08 14.24
786.18 0.62 -0.08 14.24
786.331 0.63 -0.07 14.19
786.451 0.62 -0.09 14.12
786.571 0.63 -0.05 14.04
786.711 0.64 -0.07 14.03
786.841 0.64 -0.04 13.99
786.962 0.63 -0.04 13.97
787.102 0.64 -0.05 13.96
787.232 0.64 -0.03 13.98
787.342 0.65 -0.04 14.01
787.482 0.64 -0.01 13.98
787.613 0.64 -0.03 13.96
787.733 0.65 -0.02 13.92
787.873 0.65 -0.03 13.93
788.003 0.66 -0.00 13.90
788.223 0.66 -0.05 13.88
788.354 0.66 -0.04 13.85
788.484 0.65 -0.05 13.76
788.604 0.65 -0.06 13.79
788.724 0.66 -0.05 13.68
788.864 0.65 -0.05 13.70
788.995 0.66 -0.05 13.63
789.105 0.67 -0.02 13.65
789.255 0.66 -0.04 13.64
789.375 0.67 -0.04 13.63
789.495 0.67 -0.02 13.58
789.635 0.67 -0.04 13.55
789.766 0.67 -0.03 13.57
789.936 0.65 -0.03 13.48
790.066 0.67 -0.03 13.46
790.186 0.67 -0.01 13.43
790.316 0.67 -0.02 13.40
790.427 0.66 -0.02 13.42
790.577 0.68 -0.06 13.30
790.707 0.68 -0.07 13.32
790.817 0.67 -0.06 13.25
790.957 0.66 -0.03 13.24
791.088 0.68 -0.05 13.28
791.208 0.68 -0.03 13.21
791.348 0.68 -0.01 13.23
791.478 0.69 -0.00 13.16
791.628 0.68 0.00 13.13
791.759 0.69 0.02 13.11
791.889 0.68 0.03 13.10
792.019 0.68 0.00 13.07
792.149 0.67 0.01 12.95
792.279 0.67 0.01 12.62
792.399 0.64 -0.02 12.34
792.53 0.63 -0.02 11.81
792.66 0.62 -0.03 11.35
792.79 0.60 -0.07 11.05
792.91 0.58 -0.05 10.62
793.04 0.57 -0.05 10.44
793.171 0.56 -0.05 10.17
793.301 0.56 -0.05 10.01
793.411 0.55 -0.00 9.90
793.551 0.56 -0.01 9.83
793.681 0.55 -0.01 9.85
793.841 0.56 0.00 9.85
793.972 0.57 0.05 9.89
794.102 0.56 0.06 9.90
794.222 0.58 0.06 9.94
794.352 0.57 0.04 9.98
794.482 0.57 0.07 9.96
794.613 0.57 0.05 10.06
794.743 0.57 0.02 10.00
794.863 0.57 0.00 10.07
794.993 0.58 -0.04 10.02
795.123 0.58 -0.02 9.94
795.234 0.58 -0.05 9.99
795.374 0.58 -0.04 9.99
795.504 0.58 -0.05 10.23
795.634 0.61 -0.06 10.35
795.764 0.60 -0.08 10.57
795.894 0.61 -0.08 10.68
796.005 0.62 -0.11 10.84
796.145 0.63 -0.07 10.88
796.275 0.63 -0.10 11.00
796.395 0.65 -0.07 11.07
796.535 0.65 -0.07 11.01
796.666 0.66 -0.05 11.00
796.776 0.66 -0.02 10.95
796.916 0.65 -0.03 10.86
797.046 0.65 -0.00 10.84
797.226 0.65 -0.01 10.74
797.357 0.66 0.02 10.63
797.487 0.66 0.04 10.63
797.607 0.68 0.05 10.61
797.737 0.67 0.01 10.74
797.867 0.65 0.01 10.77
797.997 0.67 -0.01 10.87
798.128 0.67 -0.01 10.81
798.248 0.67 -0.08 10.76
798.378 0.66 -0.04 10.69
798.508 0.64 -0.06 10.64
798.638 0.66 -0.06 10.55
798.759 0.65 -0.02 10.48
798.869 0.66 -0.04 10.41
799.019 0.67 -0.02 10.36
799.149 0.66 -0.02 10.31
799.259 0.66 0.02 10.31
799.399 0.66 -0.01 10.23
799.53 0.66 -0.01 10.24
799.65 0.66 -0.00 10.20
799.79 0.67 -0.01 10.21
799.92 0.67 0.02 10.19
800.03 0.67 0.01 10.09
800.171 0.67 0.04 10.10
800.301 0.67 0.07 10.09
800.421 0.67 0.09 10.24
800.561 0.68 0.07 10.20
800.691 0.68 0.03 10.10
800.852 0.68 -0.00 10.07
800.972 0.66 -0.01 9.93
801.102 0.66 -0.02 9.92
801.232 0.67 -0.02 9.93
801.362 0.66 -0.06 9.92
801.493 0.67 -0.09 9.97
801.613 0.67 -0.11 9.98
801.743 0.67 -0.12 9.97
801.873 0.66 -0.13 9.96
802.003 0.68 -0.15 9.91
802.123 0.67 -0.14 9.87
802.244 0.67 -0.12 9.91
802.384 0.67 -0.11 9.88
802.514 0.68 -0.08 9.78
802.624 0.67 -0.08 9.76
802.764 0.69 -0.05 9.69
802.895 0.68 -0.04 9.71
803.055 0.67 0.00 9.70
803.185 0.69 0.01 9.59
803.315 0.70 0.02 9.59
803.435 0.68 0.02 9.56
803.565 0.70 0.03 9.68
803.696 0.70 -0.00 9.62
803.826 0.70 0.03 9.58
803.946 0.70 0.01 9.55
804.076 0.69 -0.00 9.51
804.206 0.70 0.02 9.54
804.337 0.68 0.01 9.48
804.467 0.70 -0.00 9.48
804.597 0.70 -0.01 9.44
804.717 0.70 -0.00 9.40
804.837 0.70 -0.04 9.48
804.978 0.68 -0.02 9.40
805.108 0.70 -0.05 9.37
805.218 0.70 -0.03 9.36
805.358 0.70 -0.03 9.32
805.488 0.70 -0.06 9.31
805.608 0.69 -0.05 9.31
805.749 0.69 -0.04 9.23
805.879 0.71 -0.05 9.26
805.989 0.69 -0.02 9.23
806.129 0.70 -0.02 9.28
806.259 0.70 -0.03 9.19
806.43 0.71 0.00 9.13
806.54 0.71 -0.01 9.19
806.69 0.71 -0.00 9.17
806.82 0.70 -0.01 9.18
806.93 0.72 0.02 9.08
807.071 0.71 -0.01 9.07
807.201 0.70 -0.02 9.03
807.311 0.70 -0.03 9.03
807.461 0.70 -0.05 9.03
807.581 0.70 -0.04 8.98
807.741 0.72 -0.05 8.97
807.872 0.70 -0.08 8.97
808.002 0.71 -0.06 8.94
808.132 0.71 -0.06 8.92
808.262 0.71 -0.06 8.91
808.392 0.72 -0.04 8.87
808.513 0.71 -0.02 8.84
808.643 0.72 0.01 8.82
808.773 0.72 0.02 8.75
808.903 0.72 0.02 8.76
809.023 0.72 0.03 8.71
809.154 0.71 0.02 8.74
809.284 0.71 0.01 8.62
809.414 0.70 -0.00 8.50
809.524 0.70 -0.02 8.35
809.664 0.69 -0.02 8.15
809.794 0.68 -0.05 7.91
809.905 0.67 -0.06 7.68
810.055 0.66 -0.09 7.47
810.175 0.66 -0.08 7.29
810.295 0.66 -0.10 7.14
810.435 0.63 -0.08 7.01
810.566 0.63 -0.08 6.86
810.726 0.63 -0.07 6.67
810.846 0.63 -0.04 6.47
810.976 0.62 -0.05 6.38
811.106 0.62 -0.01 6.20
811.237 0.61 0.01 6.12
811.367 0.62 0.03 5.98
811.497 0.61 0.05 5.98
811.617 0.58 0.05 5.90
811.747 0.54 0.06 5.87
811.877 0.47 0.07 5.87
812.008 0.45 0.07 5.81
812.118 0.40 0.08 5.86
812.258 0.36 0.07 5.84
812.388 0.36 0.04 5.89
812.508 0.34 0.05 5.88
812.649 0.35 0.07 5.90
812.769 0.35 0.05 5.86
812.889 0.33 0.04 5.84
813.029 0.34 0.04 5.85
813.159 0.32 -0.00 5.83
813.33 0.31 0.00 5.81
813.44 0.32 -0.02 5.75
813.59 0.31 -0.05 5.74
813.71 0.31 -0.04 5.69
813.83 0.30 -0.05 5.68
813.97 0.29 -0.07 5.65
814.101 0.29 -0.06 5.62
814.211 0.28 -0.05 5.55
814.351 0.27 -0.07 5.54
814.481 0.26 -0.05 5.47
814.641 0.26 -0.03 5.46
814.772 0.26 -0.03 5.42
814.902 0.25 -0.02 5.41
815.022 0.25 -0.00 5.41
815.152 0.24 0.01 5.34
815.282 0.23 -0.01 5.33
815.413 0.23 0.02 5.29
815.543 0.21 -0.01 5.30
815.663 0.21 -0.01 5.28
815.793 0.21 0.00 5.25
815.923 0.20 -0.00 5.25
816.053 0.19 -0.00 5.22
816.184 0.19 -0.01 5.24
816.304 0.19 0.00 5.24
816.424 0.19 -0.00 5.22
816.564 0.19 -0.00 5.25
816.694 0.18 -0.01 5.23
816.805 0.18 -0.02 5.24
816.945 0.17 -0.01 5.20
817.075 0.17 -0.01 5.19
817.235 0.17 -0.01 5.18
817.365 0.17 -0.00 5.13
817.496 0.17 -0.01 5.14
817.616 0.17 -0.01 5.11
817.746 0.17 -0.00 5.12
817.876 0.16 -0.01 5.09
818.006 0.17 -0.01 5.09
818.126 0.17 0.00 5.06
818.257 0.17 0.00 5.07
818.387 0.17 0.01 5.06
818.517 0.16 0.01 5.07
818.627 0.16 0.00 5.06
818.767 0.14 -0.00 5.05
818.898 0.13 0.00 5.02
819.018 0.12 0.00 5.00
819.158 0.11 0.00 5.00
819.288 0.10 0.00 4.98
819.398 0.10 0.00 4.94
819.538 0.09 0.00 4.94
819.669 0.09 -0.02 4.91
819.829 0.09 -0.00 4.87
819.959 0.09 -0.01 4.89
820.089 0.08 0.01 4.87
820.209 0.09 -0.01 4.91
820.34 0.08 -0.00 4.89
820.47 0.08 -0.01 4.87
820.6 0.08 -0.02 4.89
820.72 0.07 -0.02 4.88
820.85 0.08 -0.02 4.88
820.981 0.08 -0.02 4.84
821.111 0.07 -0.01 4.86
821.241 0.08 -0.03 4.90
821.361 0.08 -0.03 4.97
821.491 0.08 -0.02 5.10
821.601 0.08 -0.03 5.21
821.752 0.10 -0.02 5.38
821.882 0.10 -0.01 5.58
821.992 0.10 -0.01 5.80
822.132 0.12 0.00 6.06
822.262 0.12 0.01 6.25
822.383 0.14 -0.00 6.57
822.523 0.14 -0.02 6.75
822.653 0.15 -0.02 6.98
822.823 0.17 -0.02 7.17
822.953 0.16 -0.02 7.21
823.084 0.17 -0.03 7.31
823.214 0.17 -0.02 7.30
823.334 0.16 -0.01 7.29
823.464 0.16 -0.03 7.25
823.594 0.16 -0.03 7.19
823.724 0.16 -0.03 7.17
823.855 0.15 -0.03 7.14
823.975 0.15 -0.03 7.12
824.105 0.14 -0.02 7.03
824.235 0.15 -0.02 6.99
824.365 0.14 -0.03 6.93
824.476 0.14 -0.03 6.93
824.626 0.14 -0.02 6.97
824.746 0.14 -0.02 7.00
824.866 0.15 -0.02 7.13
825.006 0.16 0.01 7.26
825.136 0.17 0.01 7.48
825.247 0.19 -0.01 7.70
825.387 0.20 0.00 7.97
825.517 0.22 -0.01 8.29
825.727 0.25 -0.01 8.77
825.848 0.27 -0.01 9.06
825.978 0.29 -0.02 9.39
826.108 0.32 -0.02 9.62
826.238 0.33 -0.02 9.89
826.348 0.35 -0.04 10.03
826.488 0.35 -0.04 10.18
826.619 0.36 -0.04 10.27
826.739 0.37 -0.05 10.33
826.879 0.37 -0.05 10.38
827.009 0.37 -0.05 10.37
827.23 0.36 -0.07 10.33
827.43 0.35 -0.06 10.27
827.55 0.34 -0.06 10.20
827.68 0.33 -0.05 10.11
827.81 0.33 -0.04 10.06
827.941 0.33 -0.04 9.99
828.061 0.33 -0.05 9.97
828.191 0.33 -0.04 9.94
828.321 0.33 -0.04 9.96
828.451 0.34 -0.05 10.03
828.581 0.35 -0.03 10.15
828.702 0.37 -0.03 10.29
828.832 0.38 -0.03 10.46
828.942 0.40 -0.02 10.66
829.092 0.42 -0.02 10.89
829.222 0.44 -0.03 11.16
829.343 0.47 -0.03 11.40
829.473 0.48 -0.03 11.68
829.603 0.50 -0.05 11.87
829.713 0.52 -0.05 12.06
829.863 0.53 -0.04 12.21
829.983 0.55 -0.05 12.34
830.154 0.56 -0.05 12.45
830.274 0.56 -0.06 12.50
830.404 0.57 -0.05 12.56
830.534 0.57 -0.07 12.58
830.674 0.56 -0.07 12.58
830.805 0.56 -0.07 12.58
